860460;AKU-1823116;A9703231585;Stabilizatoriaus centrinë ávorë ATEGO;1;vnt.;1.00 vnt.;SL-Serv;6.34;
860494;AKU-1822363;B66470202;Dangtelis;1;vnt.;1.00 vnt.;KN-Real;7.49;
860527;AKU-1822641;A9305203033;Sparno kronðteinas uþ rato (naudotas);1;vnt.;1.00 vnt.;VL-Serv;72;
860536;AKU-1821706;A9438806172;Bamperio kampas D(naudotas);1;vnt.;1.00 vnt.;KN-Real;136.5;
860549;AKU-1822365;A9438840160;Grotelës á bamperá MP3 D.P.(naudotas);1;vnt.;1.00 vnt.;VL-Serv;6;
860766;AKU-1821706;A9437501418K;*Variklio gaubto komplektasMP3-14 Þalias (naudotas);1;vnt.;1.00 vnt.;KN-Real;364;
860911;AKU-1823078;02-04-06-0130;Tarpinë ásiurbimo kolektoriaus OM904/6 VICTOR REINZ;2;vnt.;2.00 vnt.;VL-Serv;4.61;
860936;AKU-1822577;9004218A;Degiklis su kait. strypu ir tarpinëmis D 3500/5000 ST 24V ;1;vnt.;1.00 vnt.;SL-Serv;165.47;
860967;AKU-1823163;BAP8014;Laikiklis lingës;1;vnt.;1.00 vnt.;KN-Serv;86.48;
861070;AKU-1822194;4213500870;Pavarø perjungimo cilindras WABCO;1;vnt.;1.00 vnt.;KL-Serv;511.6;
861087;AKU-1823116;10-01-04-0437;Suporto stûmokl. ir apsaugos Actros BENEFIT;1;vnt.;1.00 vnt.;SL-Serv;7.1;
861110;AKU-1823558;15-03-01-0104;Valytuvo ðluotelë 550mm HELLA DAF;1;vnt.;1.00 vnt.;KN-Serv;4.99;
861123;AKU-1823078;02-02-05-0088;Cilindrø galvutës varþtas 1vnt. VICTOR REINZ;4;vnt.;4.00 vnt.;VL-Serv;9.1;
861213;AKU-1823544;A0008336431;Ðaldytuvo troselis;1;vnt.;1.00 vnt.;SL-Real;27.23;
861247;AKU-1822263;A94388049727354;Buferio kampas Actros MP3 d.p. pilkas;1;vnt.;1.00 vnt.;VL-Real;310.54;
861260;AKU-1823644;A6421420981;Tarpinë turbo kompresoriaus tepimo;1;vnt.;1.00 vnt.;KN-Real;2.96;
861263;AKU-1823658;L2825;Lemputë 12V 5W be cokolio OSRAM;1;vnt.;1.00 vnt.;VL-Serv;0.42;
861301;AKU-1823787;29757;Oro filtras FEBI;1;vnt.;1.00 vnt.;SL-Serv;79.33;
861308;AKU-1822487;35517;Stabdþiø velenëlio RMK FEBI;1;vnt.;1.00 vnt.;KL-Serv;32.11;
861321;AKU-1823505;47501;#NAME?;1;vnt.;1.00 vnt.;VL-Serv;22.9;
861329;AKU-1823130;46700;Stûmoklis kompl. su þiedais EURO 4/5 (be gilzës) MAHLE;1;vnt.;1.00 vnt.;KL-Serv;172.56;
861334;DKS-0007896;KC 63/1 D;Kuro filtras MAHLE;1;vnt.;1.00 vnt.;KN-Serv;6.12;
861851;AKU-1823938;A0009750247;WEBASTO tarpinë guma (naudota);1;vnt.;1.00 vnt.;KN-Real;9;
861942;AKU-1822545;A9408900191;Troselis;1;vnt.;1.00 vnt.;SL-Real;27.96;
861956;AKU-1823147;2.51896E+12;Liepsnos daviklis D1LC-D1LCc EBERSPACHER;1;vnt.;1.00 vnt.;KL-Real;29.96;
862178;AKU-1823876;A0008694021;Langø apiplovimo siurblys (naudota);1;vnt.;1.00 vnt.;KN-Serv;9.3;
862269;AKU-1822398;2.52069E+11;Degiklis Airtronic D2 EBERSPACHER;1;vnt.;1.00 vnt.;SL-Serv;60.52;
862442;AKU-1821612;2.52069E+12;Tarpinë ventiliat. AIRTR. D2 EBERSPACHER;1;vnt.;1.00 vnt.;KL-Real;2.39;
862519;AKU-1821533;A0018302820;Radiatorius salono;1;vnt.;1.00 vnt.;KN-Real;134.74;
862706;AKU-1823733;A0040946904;Oro filtras Actros MP4 AKCIJA;1;vnt.;1.00 vnt.;KL-Real;119.45;
862787;AKU-1822300;A9463560201;Stebulë gal. (naudota) ;1;vnt.;1.00 vnt.;VL-Real;180;
862912;AKU-1822211;1322851B;Ventiliatorius 29kw AT3500ST MP2;1;vnt.;1.00 vnt.;SL-Real;146.91;
863022;AKU-1822032;UAI141;Stabdþiø trinkeliø sudilimo davikliø kompl. su laikikliais BERAL;1;kompl.;1.00 kompl.;KL-Serv;27.69;
863113;AKU-1822095;A0049941445;Verþlë;1;vnt.;1.00 vnt.;VL-Real;1.23;
863244;AKU-1822047;AL 12;Oro sausintuvo filtras MAHLE;1;vnt.;1.00 vnt.;SL-Serv;11.3;
863335;AKU-1823614;A9454303395;Retarderis VOITH  R115H (naudotas);1;vnt.;1.00 vnt.;KN-Serv;1150;
863368;AKU-1821580;A9305410326;Akumuliatoriø laikiklis komplektas (naudotas);1;vnt.;1.00 vnt.;KL-Real;10.8;
863904;AKU-1821556;D41582C;Stabdþiø pr. suporto RMK Sprinter 06-> AUTOFREN;1;vnt.;1.00 vnt.;VL-Serv;23.11;
863909;AKU-1822016;12041;Þibintas pr. d.p. MP2 TANGDE;1;vnt.;1.00 vnt.;VL-Serv;60.62;
864128;AKU-1823291;A9605003324;*Þarnelë k.p nuo bakelio á radiatoriøMP4-1 (naudota);1;vnt.;1.00 vnt.;KN-Serv;40;
864359;AKU-1823876;KNIEDE;Kniedë BERNER;1;vnt.;1.00 vnt.;KN-Serv;0.28;
864556;AKU-1822558;OX123/1D ECO;Alyvos filtras 6061800009 MAHLE;1;vnt.;1.00 vnt.;SL-Real;6.23;
864663;AKU-1822164;A9608111507;Gaubtas d.p. veidrodþio maþas MP4;1;vnt.;1.00 vnt.;KN-Real;10.87;
864713;AKU-1821539;9004218A;Degiklis su kait. strypu ir tarpinëmis D 3500/5000 ST 24V ;3;vnt.;3.00 vnt.;KN-Real;496.42;
865039;AKU-1821948;1322924A;Degiklis AT2000 ;1;vnt.;1.00 vnt.;VL-Real;50.11;
865217;AKU-1822306;A0001420106;#NAME?;1;vnt.;1.00 vnt.;SL-Real;61.93;
865229;AKU-1823051;A9614922688;Duslintuvo apsauga;1;vnt.;1.00 vnt.;KL-Real;49.53;
865234;AKU-1823812;A0019972301;Ventilio varþtas-ávorë MP4;3;vnt.;3.00 vnt.;KN-Real;5.95;
865239;AKU-1823295;A5410110459;Gilzës sandarinimo þiedas 0.15mm (metalinis);5;vnt.;5.00 vnt.;SL-Real;17.65;
865243;AKU-1823295;A5419971945;Gilzës sandarinimo guminis þiedas ;4;vnt.;4.00 vnt.;SL-Real;37.86;
865267;AKU-1823956;2.52115E+12;Ventiliatorius Airtronic D4 EBERSPACHER;1;vnt.;1.00 vnt.;KN-Serv;136.7;
865349;AKU-1823938;A9018300042;Ventiliacinës grotelës komplektas (naudotos);2;vnt.;2.00 vnt.;KN-Real;10.8;
865490;AKU-1822120;330254T;Varikliukas 1318 24v;1;vnt.;1.00 vnt.;VL-Serv;50.44;
865870;AKU-1822544;28139;Trinkeliø sudilimo daviklis FEBI;1;vnt.;1.00 vnt.;VL-Serv;3.65;
866095;AKU-1823887;16-03-99-0120;Iðmetimo vamzdis 38x4mm;0.85;m.;0.85 m.;SL-Serv;22.47;
866251;AKU-1823291;A0029952202;Sàvarþa iðmetimo vamzdþio virð.(naudota);1;vnt.;1.00 vnt.;KN-Serv;15;
866399;AKU-1821516;10C;Uþspaudimo þiedas 10mm BERNER;1;vnt.;1.00 vnt.;KN-Serv;1.27;
866595;AKU-1822052;13510;Lemputë 1.2W 24V á skydelá OSRAM;2;vnt.;2.00 vnt.;SL-Serv;1.19;
866620;DKS-0007965;36061299;Iðmetimo vamzdis 24x3 EBERSPACHER;0.3;m.;0.30 m.;KL-Real;3.41;
866848;AKU-1821723;A0305458228;Jungties korp. 7pol. (naudotas);1;vnt.;1.00 vnt.;KL-Real;9.7;
866921;AKU-1822071;A4704460054;*Valdymo blokas katalizatoriaus MP4-4 PASTABOS (naudotas);1;vnt.;1.00 vnt.;VL-Real;920;
866938;AKU-1822201;4213500870;Pavarø perjungimo cilindras WABCO;1;vnt.;1.00 vnt.;KL-Serv;458.64;
866997;AKU-1822581;9031988A;Kabelis laikrodþiui Multicontrol WEBASTO;1;vnt.;1.00 vnt.;SL-Serv;14.85;
867064;AKU-1822515;A0061537528;Daviklis;1;vnt.;1.00 vnt.;KL-Serv;131.25;
867088;AKU-1823572;A1236900018;Kniedë;2;vnt.;2.00 vnt.;VL-Real;2.26;
867203;AKU-1821817;103122;Vairo traukë iðilginë FEBI;1;vnt.;1.00 vnt.;VL-Serv;74.22;
867208;AKU-1823850;23891;Vairo traukë skersinë Atego FEBI;1;vnt.;1.00 vnt.;VL-Serv;112.8;
867618;AKU-1823092;9438850325;Bamperio spoileris k.p.;1;vnt.;1.00 vnt.;VL-Serv;16.25;
867623;AKU-1822604;VV VPL;Rato ventilio prailgintojo laikiklis;1;vnt.;1.00 vnt.;SL-Serv;1.65;
867739;AKU-1821621;A0045407481;Dantraèiø perjungimo cilindro galinis dangtelis AKCIJA;1;vnt.;1.00 vnt.;KL-Serv;70.44;
867771;AKU-1821697;A0045407481;Dantraèiø perjungimo cilindro galinis dangtelis AKCIJA;1;vnt.;1.00 vnt.;VL-Serv;70.44;
867784;AKU-1822920;2.52122E+11;Þvakës tinkliukas Hydronic I D5W I EBERSPACHER;1;vnt.;1.00 vnt.;KL-Serv;12.45;
867785;AKU-1823569;36061299;Iðmetimo vamzdis 24x3 EBERSPACHER;0.45;m.;0.45 m.;VL-Real;4.86;
867920;AKU-1822365;A0089886878;Laipto dangtelio fiksacija (naudota);2;vnt.;2.00 vnt.;VL-Serv;2;
867943;AKU-1822145;A9463560701;Stebulë galinë (naudota)PJM;1;vnt.;1.00 vnt.;SL-Real;135;
868040;AKU-1823563;A9608200456;Prieðrûkinis þibintas k.p. MP4 (naudotas);1;vnt.;1.00 vnt.;KN-Real;36;
868251;AKU-1821538;A6421880580;Tarpinë alyvos auðintuvo;1;vnt.;1.00 vnt.;KL-Real;3.76;
868383;AKU-1821538;A0139970045;Riebokðlis;2;vnt.;2.00 vnt.;KL-Real;4.65;
868389;AKU-1822198;A0295451026;Jungtis +0009823226+0015455080;2;vnt.;2.00 vnt.;SL-Real;7.2;
868394;AKU-1821538;A2194920080;Tarpiklis;1;vnt.;1.00 vnt.;KL-Real;6.59;
868562;AKU-1822947;5223;Verþlë M10 934-10c. BERNER;1;vnt.;1.00 vnt.;KL-Serv;0.15;
868573;AKU-1822861;6491;Verþlë M14 fiksuojanti BERNER;1;vnt.;1.00 vnt.;KL-Serv;0.39;
868660;AKU-1822047;OX123/1D ECO;Alyvos filtras 6061800009 MAHLE;1;vnt.;1.00 vnt.;SL-Serv;6.62;
869012;AKU-1822306;A0001420106;#NAME?;1;vnt.;1.00 vnt.;SL-Real;61.93;
869068;AKU-1822491;05-04-00-0226;+Sankabos iðminamas guolis. hidraulinis Atego SACHS;1;vnt.;1.00 vnt.;VL-Serv;345.63;
869093;AKU-1822365;15-07-08-0530;Laipto pakopa Nr.2 k./d.p.  TD;1;vnt.;1.00 vnt.;VL-Serv;12.92;
869253;AKU-1824012;A5410701533;Vamzdelis kuro nuo siurblio (naudotas);1;vnt.;1.00 vnt.;KN-Serv;5;
869327;AKU-1823445;A9606980730;Dangtelis pr. d.p. (naudotas);1;vnt.;1.00 vnt.;VL-Real;0.64;
869334;AKU-1822093;A5411300890;Oro kompresoriaus bakelis (naudotas);1;vnt.;1.00 vnt.;VL-Real;55.8;
869728;AKU-1821576;39987;#NAME?;1;vnt.;1.00 vnt.;VL-Serv;71.52;
869795;AKU-1821580;A5410701533;Vamzdelis kuro nuo siurblio (naudotas);4;vnt.;4.00 vnt.;KL-Real;50.4;
869846;AKU-1823684;A5410700646;Voþtuvas;1;vnt.;1.00 vnt.;KN-Real;44.85;
869884;AKU-1822688;2171-20000111;Tachografo daviklis KITAS2+ 25mm VDO;1;vnt.;1.00 vnt.;VL-Serv;78.92;
870066;AKU-1822531;A6421840080;Tarpinë alyvos filtro korp.;1;vnt.;1.00 vnt.;KN-Real;3.65;
870303;AKU-1822863;A9606603341;Laikiklis laipto gal. k.p (naudotas);1;vnt.;1.00 vnt.;KN-Real;14.88;
870396;AKU-1822000;1322585A;#NAME?;1;vnt.;1.00 vnt.;KL-Serv;39.7;
870437;AKU-1821580;A9425530074;Kaiðtis kab pakëlimo cilindro (naudotas);1;vnt.;1.00 vnt.;KL-Real;18;
870511;AKU-1823402;21-02-00-0814;Riebokðlis pagrindinës pavaros 85x145x12/37 CORTECO;1;vnt.;1.00 vnt.;KL-Real;20.58;
870512;AKU-1822599;09-01-02-0373;Vairo traukë iðilginë TRW;1;vnt.;1.00 vnt.;KL-Serv;74.24;
870566;AKU-1822379;A0029917070;Difuzoriaus fiksatorius (naudotas);8;vnt.;8.00 vnt.;SL-Serv;2.94;
870613;AKU-1822365;A9438803514;Laikiklis ;1;vnt.;1.00 vnt.;VL-Serv;88.93;
870617;AKU-1823572;A1236900018;Kniedë;1;vnt.;1.00 vnt.;VL-Real;1.13;
870777;AKU-1823078;54701840;Antgalis 50 M10 pres. kilpinis;1;vnt.;1.00 vnt.;VL-Serv;2.81;
870782;AKU-1823838;A9605205175;Apsauga karterio (naudota);1;vnt.;1.00 vnt.;KN-Serv;15;
870847;AKU-1822559;A0001420289;Filtras Ad Blue AKCIJA;1;vnt.;1.00 vnt.;KN-Serv;36.28;
871047;AKU-1823753;N000000007028;Varþtas M20x1.5-290;4;vnt.;4.00 vnt.;KN-Serv;25.8;
871186;AKU-1822539;A0019951910;Sàvarþa 122-124x17mm;1;vnt.;1.00 vnt.;VL-Serv;9.64;
871211;AKU-1821993;A3520780080;Dvigubos varinës poverþlës;2;vnt.;2.00 vnt.;VL-Serv;5.27;
871217;AKU-1823593;A9438200046;Þibinto vyris;1;vnt.;1.00 vnt.;SL-Real;20.94;
871240;AKU-1822547;A0141547402;Generatorius 100A MP4 (naudotas);1;vnt.;1.00 vnt.;VL-Serv;279;
871244;AKU-1823445;8MV376 791-251;Radiatoriaus sparnuotë MP4 BEHR;1;vnt.;1.00 vnt.;VL-Real;128.1;
871260;AKU-1822715;15024;Sàvarþa þarnai mini 10x9 BERNER;1;vnt.;1.00 vnt.;KL-Serv;1.58;
871330;AKU-1823406;A0008264610;Þibinto stiklas pr. d.p. MP3;1;vnt.;1.00 vnt.;VL-Serv;43.64;
871422;AKU-1823195;X062505318 ;@*Pavarø dëþë G211-12KL MP4-4 (naudota);1;vnt.;1.00 vnt.;KN-Real;3500;
871529;AKU-1821538;A6421423180;Tarpinë iðmetimo kolektoriaus prie turbinos d.p.;1;vnt.;1.00 vnt.;KL-Real;3.9;
871729;DKS-0007902;A2048800260;Uþraktas;1;vnt.;1.00 vnt.;KN-Real;20.66;
871938;AKU-1821656;235261;Aliuminis sandarinimo þiedas DIN7603 BERNER;17;vnt.;17.00 vnt.;KN-Serv;4.14;
872243;AKU-1823752;1322586A;Tarpiniø kompl. AT2000/ST;1;vnt.;1.00 vnt.;VL-Serv;11.8;
872253;AKU-1822859;30811;Purvasargis guminis 650x400 FEBI;1;vnt.;1.00 vnt.;VL-Serv;10.36;
872274;AKU-1821916;A9463560201;Stebulë gal. (naudota) ;1;vnt.;1.00 vnt.;KN-Real;167.4;
872447;AKU-1822737;13-05-01-1021;Þibintas diodinis ragas ilgas d.p. HORPOL;1;vnt.;1.00 vnt.;SL-Serv;11.93;
872457;AKU-1821687;23-01-00-0006;Hermetikas 70ml VICTOR REINZ;0.3;vnt.;0.30 vnt.;VL-Serv;1.82;
872460;AKU-1823863;01-03-00-0969;Oro filtras HENGST PASTABOS;1;vnt.;1.00 vnt.;KN-Serv;57.53;
872879;AKU-1822605;KTDET5;Smeigës;2;vnt.;2.00 vnt.;SL-Serv;18.6;
873307;AKU-1823892;A0065451114;Daviklis slëgio (naudotas)  ;1;vnt.;1.00 vnt.;KL-Serv;9.3;
873339;AKU-1821706;A9438841922;Vëjo nukreipëjas k.p JUODAS(naudota);1;vnt.;1.00 vnt.;KN-Real;40.95;
873340;AKU-1821706;A9438841822;Vëjo nukreipëjo vidinë dalis d.p.JUODA (naudota);1;vnt.;1.00 vnt.;KN-Real;45.5;
873341;AKU-1821706;A9438841722 ;Vëjo nukreipëjo vidinë dalis k.p. juoda (naudota);1;vnt.;1.00 vnt.;KN-Real;45.5;
873393;AKU-1822026;D41582C;Stabdþiø pr. suporto RMK Sprinter 06-> AUTOFREN;1;vnt.;1.00 vnt.;VL-Serv;21.67;
873527;AKU-1823116;A9703231585;Stabilizatoriaus centrinë ávorë ATEGO;1;vnt.;1.00 vnt.;SL-Serv;6.34;
873547;AKU-1821555;A0009945848;Fiksatorius durø stiklo gumos;1;vnt.;1.00 vnt.;VL-Serv;1.45;
873548;AKU-1821555;A0019880725;Fiksatorius;1;vnt.;1.00 vnt.;VL-Serv;0.52;
873571;AKU-1821719;A0028103314;Laikiklis d.p. veidrodþio MP3;1;vnt.;1.00 vnt.;SL-Real;104.7;
873582;AKU-1823295;A5410110459;Gilzës sandarinimo þiedas 0.15mm (metalinis);1;vnt.;1.00 vnt.;SL-Real;3.53;
873585;AKU-1823295;A5419971945;Gilzës sandarinimo guminis þiedas ;2;vnt.;2.00 vnt.;SL-Real;18.93;
873591;AKU-1823022;A9418200441;Valytuvø mechanizmas;1;vnt.;1.00 vnt.;KN-Real;126.3;
873592;AKU-1822993;A9418200744;Valytuvo kojelë k.p.;1;vnt.;1.00 vnt.;KN-Real;33.63;
873598;AKU-1821572;A94388500227C72;Apdengimas k.p.;1;vnt.;1.00 vnt.;KN-Serv;28.1;
873618;AKU-1823478;A0119811305;Pirminio veleno guolis 0159818405;1;vnt.;1.00 vnt.;SL-Real;109.48;
873796;AKU-1822446;7811146AKIT;Ðildytuvo AT 2000 STC D 12V Basic kompl. WEBASTO AKCIJA;1;vnt.;1.00 vnt.;KN-Serv;538.84;
873997;AKU-1821720;N000000003674;Lemputë 24V þalia;1;vnt.;1.00 vnt.;VL-Serv;5.23;
874089;AKU-1823130;2403;Smagraèio varþtas M16x1.5-86 FEBI;3;vnt.;3.00 vnt.;KL-Serv;4.82;
874120;AKU-1823393;23948;Kompresoriaus stûmoklinë grupë FEBI;1;vnt.;1.00 vnt.;KN-Real;65.93;
874157;AKU-1823393;44163;Kompresoriaus galvutë su tarpinëmis FEBI;1;vnt.;1.00 vnt.;KN-Real;126.63;
874167;AKU-1821568;OR12x1.5;O-þiedas 12x1.5;4;vnt.;4.00 vnt.;KL-Serv;0.86;
874240;AKU-1822263;A9438840160;Grotelës á bamperá MP3 D.P.;1;vnt.;1.00 vnt.;VL-Real;8.67;
874398;AKU-1823525;A9608112207;Dangtelis k.p. veidrodþio apatinis MP4;1;vnt.;1.00 vnt.;KN-Real;10.49;
874413;AKU-1823698;05-04-00-0157;Sankabos iðminamas guolis AS TRONIC SACHS;1;vnt.;1.00 vnt.;KL-Serv;116.69;
874441;DKS-0007975;16-03-01-0060;Þvakës tinkliukas D1LC-D1LCc EBERSPACHER;1;vnt.;1.00 vnt.;KN-Real;5.56;
874446;AKU-1823208;22-99-00-0002;!Avarinis þenklas MEGA;1;vnt.;1.00 vnt.;VL-Serv;3.86;
874498;AKU-1821687;A0005003149;Iðsiplëtimo bakelis MEGASPACE (naudotas);1;vnt.;1.00 vnt.;VL-Serv;74.4;
874506;AKU-1823445;A0089886878;Laipto dangtelio fiksacija (naudota);2;vnt.;2.00 vnt.;VL-Real;1.84;
874697;AKU-1821706;A9437500584 ;Spyna var. gaubto d.p. (naudota);1;vnt.;1.00 vnt.;KN-Real;9.1;
874875;AKU-1822641;30811;Purvasargis guminis 650x400 FEBI;2;vnt.;2.00 vnt.;VL-Serv;19.42;
874885;AKU-1822818;1303770;Liepsnos daviklis AT2000 TRP;1;vnt.;1.00 vnt.;KL-Serv;46.3;
874891;AKU-1822000;1322586A;Tarpiniø kompl. AT2000/ST;1;vnt.;1.00 vnt.;KL-Serv;9.18;
874892;AKU-1822818;16-03-01-0065;Kaitinimo strypas AT2000 24V WEBASTO;1;vnt.;1.00 vnt.;KL-Serv;63.32;
874935;AKU-1823927;10292;Dirþas 9PK1890 DAYCO;1;vnt.;1.00 vnt.;KN-Serv;14.68;
875033;AKU-1823867;A0189979245;Riebokðlis;1;vnt.;1.00 vnt.;VL-Serv;0.67;
875053;AKU-1823290;1.02114E+12;Oro vamzdis ásiurbimo D3L 25x3 EBERSPACHER;0.4;m.;0.40 m.;VL-Serv;1.73;
875177;AKU-1821986;N308765024011;Varþtas su verþle M24x2x180(naudotas);1;vnt.;1.00 vnt.;VL-Serv;3;
875370;AKU-1823005;P450216;Plastikinë rato atrama (naudota);2;vnt.;2.00 vnt.;KN-Serv;21.6;
875466;AKU-1822134;10345;Akumuliatoriaus jungtis + KAMAR;1;vnt.;1.00 vnt.;VL-Serv;1.51;
875483;AKU-1823130;14-02-01-0254;Sausintuvo filtras su tepalo atskyrëju 13 Bar MAHLE;1;vnt.;1.00 vnt.;KL-Serv;26.37;
875659;AKU-1823466;A0006951114;Laikiklis;10;vnt.;10.00 vnt.;SL-Real;14.11;
876021;AKU-1823093;A0015534101;Kabinos pakëlimo pompa (naudota);1;vnt.;1.00 vnt.;KN-Real;147.2;
876170;AKU-1823115;13510;Lemputë 1.2W 24V á skydelá OSRAM;1;vnt.;1.00 vnt.;VL-Serv;0.69;
876400;AKU-1822859;A0009905348;Poverþlë;1;vnt.;1.00 vnt.;VL-Serv;2.6;
876401;AKU-1822859;A0059904151;Verþlë;1;vnt.;1.00 vnt.;VL-Serv;1.81;
876415;AKU-1821597;A9608111407;Gaubtas k.p. veidrodþio maþas MP4;1;vnt.;1.00 vnt.;KL-Real;11.64;
876651;AKU-1823795;1322851B;Ventiliatorius 29kw AT3500ST MP2;1;vnt.;1.00 vnt.;SL-Real;146.91;
876652;AKU-1822398;16-03-01-0027;Kaitinimo strypas E112 18V Airtronic 24V NV EBERSPACHER;1;vnt.;1.00 vnt.;SL-Serv;43.3;
876655;AKU-1822211;9004220A;+Degiklis AT3500/5000 ST ;1;vnt.;1.00 vnt.;SL-Real;49.9;
876664;AKU-1821703;9298;Rato smeigë M18x1.5-83mm FEBI;5;vnt.;5.00 vnt.;VL-Serv;9.97;
876691;AKU-1822818;1322722A;Degiklio vamzdis AT2000/ST;1;vnt.;1.00 vnt.;KL-Serv;29.26;
876748;AKU-1823799;170112;Kontaktas 2.8x0.8x0.8mm  1.2-May.5 BERNER;2;vnt.;2.00 vnt.;KN-Serv;21.6;
877030;AKU-1822036;N000000006796;Spyruoklinis þiedas 813 18.5x29x8;1;vnt.;1.00 vnt.;VL-Serv;0.36;
877036;AKU-1821960;A0008603747;Purkðtukas lango apipl. d.p.;1;vnt.;1.00 vnt.;VL-Real;14.39;
877124;AKU-1822947;TEGL5FUCHS;Alyva 80W90 GL-5 FUCHS TITAN SUPERGEAR;2;l.;2.00 l.;KL-Serv;5.54;
877231;AKU-1822260;001 TC 18023 000;+*Turbokompresorius Euro5 MAHLE AKCIJA;1;vnt.;1.00 vnt.;VL-Serv;434.6;
877235;AKU-1822631;00526N0;Stûmoklio þiedø komplektas EURO3/4/5 130mm (3T+3+4) 1stûm. MAHLE;4;kompl.;4.00 kompl.;KN-Serv;121.33;
877262;AKU-1821618;OC282;Variklio alyvos filtras MAHLE;1;vnt.;1.00 vnt.;SL-Serv;11.93;
877582;AKU-1821810;A0044209483GALREST;@*Stabdþiø suportas gal. d.p MP RESTAURUOTAS;1;vnt.;1.00 vnt.;KL-Serv;300;
877602;AKU-1821573;30591;Dirþo átempëjas FEBI;1;vnt.;1.00 vnt.;KL-Serv;65.26;
877670;AKU-1822021;05-05-00-0177;Sankabos cilindras FTE;1;vnt.;1.00 vnt.;KN-Serv;56.96;
877712;AKU-1822604;5119;Iðmetimo kolektoriaus varþtas M10x1.5-85 FEBI;8;vnt.;8.00 vnt.;SL-Serv;9.91;
877750;AKU-1823562;45774;Daviklis ABS galinis k.p. FEBI ;1;vnt.;1.00 vnt.;KN-Serv;29.55;
877839;AKU-1822648;A6462000570;Dirþelio átempëjas;1;vnt.;1.00 vnt.;KN-Serv;70.49;
877843;AKU-1823675;A9418200744;Valytuvo kojelë k.p.;1;vnt.;1.00 vnt.;SL-Real;40.83;
877845;AKU-1822859;A0011554615;Generatoriaus skriemulys;1;vnt.;1.00 vnt.;VL-Serv;39.39;
878020;AKU-1822715;15024;Sàvarþa þarnai mini 10x9 BERNER;4;vnt.;4.00 vnt.;KL-Serv;6.31;
878024;AKU-1822336;97373;Varþtas M6x40 BERNER;4;vnt.;4.00 vnt.;KL-Serv;0.38;
878128;AKU-1823296;A0004705193;Voþtuvas kuro bako (naudotas);1;vnt.;1.00 vnt.;VL-Serv;20;
878414;AKU-1822993;A9418200744;Valytuvo kojelë k.p.;1;vnt.;1.00 vnt.;KN-Real;33.63;
878421;AKU-1822350;2.52113E+11;Degiklis Airtronic D4 EBERSPACHER;1;vnt.;1.00 vnt.;KL-Serv;103.4;
878536;AKU-1822222;144492;Verþlë-fiksatorius skardai 24.5x16 M6 BERNER;6;vnt.;6.00 vnt.;KL-Serv;6.57;
878573;AKU-1821502;A0004704405;Kamðtis ADBLUE su uþraktu be rakto (naudotas);1;vnt.;1.00 vnt.;KN-Serv;20;
878936;AKU-1821480;A6739970145;Vamzdeliø sandarinimo RMK 20mm;1;vnt.;1.00 vnt.;KN-Serv;6.27;
878938;AKU-1821521;A9418814701;Posparnis prieð ratà d.p. ;1;vnt.;1.00 vnt.;KL-Real;33.26;
878942;AKU-1822301;A0035420219;Rëlë 12V 20A maþa 5k.;1;vnt.;1.00 vnt.;KL-Real;10.42;
878955;AKU-1822301;A0035420219;Rëlë 12V 20A maþa 5k.;1;vnt.;1.00 vnt.;KL-Real;10.42;
879289;AKU-1823116;5657;Stabilizatoriaus traukës ávorë apatinë ir virðutinë 12x30-30 FEBI;2;vnt.;2.00 vnt.;SL-Serv;3.9;
879294;AKU-1823130;03-01-02-0198;+Purkðtukas Euro 5 BOSCH;2;vnt.;2.00 vnt.;KL-Serv;166.5;
879352;AKU-1822909;4.86001E+11;Daviklis ABS kompl. 300mm KNORR;1;vnt.;1.00 vnt.;SL-Serv;19.16;
879366;AKU-1823939;L64155;Lemputë H1 24V 70W OSRAM;1;vnt.;1.00 vnt.;SL-Serv;2.72;
879417;AKU-1822365;A20199002927C72;Kniedë pilka;6;vnt.;6.00 vnt.;VL-Serv;5.56;
879893;AKU-1823168;REMELIS1;Valstybinio numerio rëmelis;1;vnt.;1.00 vnt.;KL-Serv;1.36;
880234;AKU-1822658;076.379-00A;Priekabos spiralinë þarna (raudona) M16 PE;1;vnt.;1.00 vnt.;KL-Serv;10.53;
880244;AKU-1821706;412723;Þibintas pr. d.p. MP3 HELLA;1;vnt.;1.00 vnt.;KN-Real;154.57;
880282;AKU-1822025;13668;Tepimo taðkas M10x1 45 laipsn H2 BERNER;1;vnt.;1.00 vnt.;KL-Serv;1.25;
880284;AKU-1823448;13633;Tepimo taðkas M10x1 tiesus H1 BERNER;1;vnt.;1.00 vnt.;KL-Serv;0.56;
880435;AKU-1823492;A0024469921;Prietaisø skydelis E3-E5 su AdBlue (naudotas) ;1;vnt.;1.00 vnt.;KN-Serv;400;
880618;AKU-1823778;1322581A;Valdymo rankenëlë AT2000 AKCIJA;1;vnt.;1.00 vnt.;KL-Real;43.36;
880718;AKU-1823823;E1272;Akumuliatoriaus jungtis - KAMAR;1;vnt.;1.00 vnt.;VL-Serv;1.55;
880792;AKU-1822656;2403;Smagraèio varþtas M16x1.5-86 FEBI;3;vnt.;3.00 vnt.;KL-Real;5.14;
880876;AKU-1823887;9010621A;Ventiliatorius Thermo 90 ST 24V WEBASTO;1;vnt.;1.00 vnt.;SL-Serv;313.82;
